"DFV.id","modPenaliseTest2.predict"
66180,0.0237324119451496
16240,0.059364008978618
52103,0.0305040930796259
56366,0.028579209323946
4065,0.043621316268663
41294,0.0116728954321038
71736,0.0355618027215534
99769,0.0172840423454038
20785,0.0369864196878927
22640,0.033972793634156
91231,0.0255371920995674
36826,0.0382244746884194
12979,0.0541600153217901
114112,0.0220832524327171
123328,0.0164559336115905
55204,0.01260194685511
4728,0.0287521055101794
12765,0.0200128469580703
119987,0.0274780016325115
22596,0.0485948574908306
54787,0.0405047877741665
123415,0.0177550975464575
4894,0.0111535701799449
23729,0.0424637826660503
102105,0.0462252494121334
20220,0.124629773080115
65215,0.0613619434132974
13810,0.0300037685605437
27903,0.0194031735456835
109305,0.025229525814754
97019,0.0532724023972714
14326,0.0120585308861718
100165,0.0322608327121388
83642,0.0340287607558142
74955,0.0177217079224334
47125,0.0356895484253624
3118,0.0486265301770605
40475,0.0100611065288136
9686,0.0320883278582913
12047,0.029140727304972
16820,0.0267511016691459
53744,0.0237235251001561
87685,0.0409924454923115
23793,0.0791761342594035
119335,0.0294727957018798
42288,0.0287076970589005
37299,0.0106024389225742
112809,0.0303819873887423
37909,0.0207852603735365
45035,0.0366950362647837
76085,0.0350707629443567
75150,0.0296022189446508
123347,0.0159314690757241
6857,0.0335463207995821
35368,0.0352659957300523
51476,0.0422651320906008
62338,0.0370285380236826
117769,0.0172392428392107
42253,0.0125339968841571
96695,0.02207885496455
4831,0.0640977236811035
78014,0.00702178498024132
4405,0.0452240252516388
8732,0.0419089919395563
66498,0.0591233754966284
107627,0.0495358500982654
124499,0.0310679569536929
48330,0.0169836863754992
76487,0.0676234987925725
24820,0.0763626966691374
112868,0.0164272007911358
123601,0.0464739458926026
22250,0.0423112899991755
71169,0.110048986615515
90546,0.0347494479054293
52012,0.0380303419580927
113198,0.0192723245181803
120626,0.0267530186399731
3097,0.0425713080423938
17372,0.0603940711073498
84300,0.0167782724167092
125181,0.0597463400437835
40301,0.0286531427552555
1057,0.022089506121476
48513,0.00865423362464318
93826,0.0424425653846999
25953,0.0206933137281194
87040,0.0117146279422437
117411,0.0124221464616381
49453,0.0271844047465587
17438,0.0235396415854594
9718,0.0201116285377919
77162,0.0186424185241523
19731,0.0236890599178843
51752,0.0163794698464219
49388,0.0171819307505098
4337,0.0337495292104306
32355,0.0218371993243434
47097,0.013166230437637
30159,0.0174586007870719
3070,0.0297461782312398
115593,0.015366942183633
76425,0.0423087972096538
60732,0.0441485130680917
44659,0.0260423208279125
111131,0.0145379317298228
8564,0.0281223959151085
107387,0.0575234958961327
28994,0.0195774665692161
96708,0.0300368902444441
47637,0.0288410575529387
35117,0.0315199096276163
56284,0.0130305788695767
76700,0.0266168247509646
25260,0.0399309409865968
79852,0.0366330806287673
37421,0.0121723320330149
21578,0.0126585072254117
64015,0.0231606989104178
31525,0.0101024264278463
59012,0.0205569326374757
25362,0.0283762180543647
81329,0.0463972724944773
48244,0.0437512885706771
122906,0.00510890971889811
98809,0.0124212833940993
65861,0.0352858337084979
50657,0.0175911266098749
26517,0.0396422194847673
29563,0.0543513986143919
15760,0.012741478920125
2928,0.0289618439099695
62080,0.0492169903228819
12110,0.0125713827389825
64510,0.0269105024849109
32213,0.0261954277151497
63963,0.0448044422626834
61784,0.0447454716883144
35734,0.0305130634603649
122496,0.0342241960889831
64151,0.0459250422621533
49853,0.0462925306401257
11009,0.0236852431528017
4076,0.018724524811391
31471,0.0157345208393214
95020,0.0233812000656864
12445,0.0240545417417947
32762,0.0149373009018742
88993,0.0426409117107991
107879,0.0286426352125011
55693,0.0166297642813887
8833,0.0483082601173018
106942,0.0270901522025056
94224,0.0355894139457767
93050,0.0148800560681427
13837,0.0418772689763995
21709,0.0337068198101926
44335,0.041094236768701
121386,0.0383014821083501
13166,0.0390903362309836
5990,0.0593731482234927
64239,0.0157664575851367
112798,0.0425603546665806
86572,0.0369348313086267
67486,0.13066118962783
77621,0.0337329598864561
63939,0.0462942186993724
97260,0.0175135257514738
15177,0.0207302571115752
44970,0.0144219278763347
62703,0.0238800150511749
30005,0.0331539191778668
9926,0.0589754212739636
33096,0.0197396236933842
119599,0.0241391022447473
91393,0.0858935445827265
56777,0.0249982001032527
74827,0.0584790774002059
123309,0.0502846328765187
108999,0.0219129988521986
71739,0.0171808206112031
4046,0.104962408222959
21685,0.0221619996024007
68336,0.064593568167734
84138,0.0358441425297945
1925,0.0807101952345975
69352,0.0616287287549138
4813,0.0503316201821552
37024,0.0260519538165239
76480,0.0259650378183625
12012,0.0175845243429225
19744,0.0368622750456167
36235,0.0141708438864128
26933,0.0475315425059958
109694,0.0296418765913502
6737,0.0179476100233021
44434,0.0254385018935609
91576,0.0309591907616886
48260,0.024015800490985
1373,0.031146967492306
89410,0.0479547402053275
70019,0.0254079882784101
123182,0.00990430631302979
24105,0.0333437384081378
2956,0.0208179634851106
54338,0.0189048683953544
101090,0.0470129778741413
64447,0.0549842400319941
68135,0.0660596871150985
96391,0.0273780829681167
44393,0.0713828468369191
45417,0.0572958324651071
120124,0.0613342007556791
9696,0.0255235010034654
87874,0.0260823111188224
36043,0.0154755677399606
13085,0.0208507666444383
104663,0.025737774760028
81592,0.0249490868668805
55950,0.0272485502463691
60101,0.0467378588724579
69155,0.0732269757093234
19579,0.0889551356203542
96924,0.0368686573191196
119551,0.0162093778412694
80446,0.0292177397511894
87227,0.0652446001239185
6298,0.0182697819145343
94946,0.0339026881039442
28457,0.02561119106385
35051,0.0177078411789685
32200,0.015696962645298
96303,0.035548246684875
92670,0.00592451213040673
18164,0.0744693289573873
77586,0.0247212423220988
68978,0.0374582613625183
91212,0.0462396208925008
40607,0.0522504218628686
100471,0.0367695305200669
4758,0.0251981429974466
64378,0.0378588806906031
75149,0.0155115436482457
18752,0.0130927840322095
101155,0.0228824306032722
43044,0.0411422391642628
13174,0.0502764654045815
65415,0.0182527059557025
46412,0.0146307770232303
18006,0.0729290418632744
75173,0.0325679865017464
124422,0.0119467043470118
27513,0.0210351082768343
100966,0.0163184556192724
78577,0.0203638618580614
50011,0.0255338115189604
78840,0.0516107128028767
41489,0.0508473147479898
118911,0.0328896149019796
10085,0.0378939836629924
77492,0.0175268121855584
60502,0.0261366445285772
89156,0.0315013514411242
20397,0.0544136416132969
32008,0.0917219764308469
55270,0.0255930924074064
70039,0.034662627133078
24983,0.0245561156162911
73800,0.0316468510057449
36729,0.0195215351630128
61396,0.0630962284872066
24433,0.0538096134555963
22175,0.062188276860682
41785,0.0225957774809344
50524,0.0561561990497115
22225,0.0484101152115387
42682,0.0179646122031627
78419,0.028593515906505
88657,0.0257622909451182
91051,0.0622223118038561
11305,0.037710416967423
118499,0.0321091749415802
21356,0.0316079447338444
8919,0.0923952615356912
5945,0.0150924262803526
37884,0.0776433009216295
125137,0.0311109273490146
37693,0.0164419109590952
104275,0.0162981920053623
58382,0.0293867872967287
2563,0.0504838683931435
27142,0.0353587100370624
43474,0.0248615634198102
50140,0.03259974967383
73856,0.0899071480987895
29688,0.0251064727599362
6234,0.0197978062934529
15059,0.0158440561539564
124533,0.0248764713101949
3559,0.0305265521211426
95522,0.0469198033136994
23438,0.0537955295662969
87982,0.0624172830655614
96143,0.0356023331668863
27982,0.0331062718805146
35951,0.0396074249008508
83158,0.0375554055678118
22660,0.0416469017418444
54820,0.0381587583772009
10661,0.0581660972198206
87348,0.0134957760678876
111529,0.0312663338477671
61381,0.0214494949064995
17030,0.0251691722025527
95118,0.0169548677520193
96168,0.0333817105650096
5940,0.0357722134868281
53251,0.0336439795330896
1962,0.0603648975722521
106675,0.0302034957021897
115661,0.0321652657889484
37325,0.0288534454683431
28598,0.00393041273715885
20810,0.0327487917606296
48604,0.0223069431954398
41152,0.0257413201059612
19659,0.0492289665885127
18771,0.0248610810169563
99835,0.0203649474526434
118685,0.0451138712120672
39919,0.0256409646998216
123544,0.104934417985239
96958,0.0431514534263443
44366,0.031081204256597
84752,0.0232563434294406
103184,0.0337414133558384
18686,0.0184219374292534
74112,0.030194396430817
54941,0.0249751328421936
16485,0.0625636108546164
98907,0.0687015514718616
227,0.0300541699506051
76245,0.0217799780631415
86513,0.0494789762108246
40919,0.0170737643576158
111714,0.0229527511261861
3676,0.0395075251244335
8695,0.0411955787513236
21437,0.014693892258898
62461,0.0361326042648368
48834,0.0333481125037865
92169,0.032944683900484
48224,0.0396995534277304
69355,0.0438332686031229
15357,0.0162634035358032
58727,0.0197726101447517
24987,0.0843281096230292
99800,0.0390481829904948
81898,0.0276654678418374
29228,0.0124405910772351
7385,0.0693144159121612
40751,0.0127377894558983
58147,0.0406592424379919
56481,0.0264649770786158
9312,0.0227053857801035
36243,0.042697764580709
57379,0.0312180953345332
3807,0.0668816193507879
6521,0.0483092624619862
83336,0.0445647793343288
109236,0.00792533134917839
125142,0.0154093087829526
39191,0.0346043611051838
63843,0.0286771263710115
90856,0.0510750777632572
72835,0.0792041499004459
105902,0.0281336065830166
55334,0.0477156134548098
21843,0.0480219622738262
92193,0.024724391770524
13112,0.035621127237511
57122,0.0173453235605346
39260,0.0303495232157365
33088,0.0235680912906331
20437,0.0445294749795866
3439,0.00959650167574466
50343,0.0372033404331675
88681,0.0411363309332022
28524,0.0168318820766525
17182,0.0743646618032914
80885,0.0432912203206022
45069,0.0416936194330568
43411,0.0272369745104048
13002,0.033258250523241
66981,0.0358219746579311
40920,0.0251296599245762
74190,0.0229808489372552
102654,0.0284014769008495
85575,0.0812937311267533
88194,0.0762794319487676
70971,0.056455112227645
83967,0.0119703644128952
6439,0.104785031726304
67780,0.0513612207467323
121134,0.0113860713354138
72449,0.0277914326021811
110579,0.00731372059176518
37570,0.0168096423635658
119795,0.0211030692646619
108436,0.0151643303107938
115270,0.0276148700909764
74512,0.0199672336897913
36331,0.0275422564825608
87476,0.019754469839843
9392,0.0802689502231248
19282,0.0173322325349196
79999,0.0273273330396167
123321,0.0262726995170336
91365,0.0230524026635086
79720,0.0154845967553932
20665,0.0304920611982088
104950,0.0129808381176398
124263,0.034732589309442
81933,0.0501910984220505
51341,0.014648145585009
16354,0.0508243387175875
101091,0.0585647541881567
70139,0.0639928640460983
72576,0.0398633282143291
62891,0.0281163345336732
101082,0.0219868282783385
111597,0.0219621740550751
87857,0.0392193462080352
39455,0.0115107521131149
80245,0.0319085975267533
97185,0.0497801327472824
85730,0.0459347631612576
119598,0.0470715521028079
20332,0.0127951676773934
105828,0.0508756782233622
64930,0.0549374497402317
87142,0.0419609056450594
434,0.0709319869294563
33940,0.0258070528401985
18289,0.0315005732240263
123084,0.0239005046995943
63682,0.030669822521679
61071,0.0281047665406241
88998,0.103025809618679
118473,0.033747350125292
6733,0.0406970591899694
35384,0.0275098546510419
17319,0.0391233001059385
7817,0.0360506743521558
6155,0.0279881634613589
88492,0.122852926836497
116456,0.0293126236401509
42503,0.0262624466208349
21220,0.0113136251388504
72292,0.0796141128608629
123377,0.0276036438920688
63369,0.111859407454103
95671,0.029909450456368
72596,0.0320562970753417
63559,0.0475053735742598
113043,0.0340487098661802
118485,0.0158940114493812
54594,0.0101363787355365
124934,0.102647846276661
12588,0.0216444101601796
79879,0.0205246161900306
68956,0.0129085573999623
100047,0.0656273203273225
20490,0.0313009178566815
68601,0.0634491737810211
21455,0.0499303760835098
72321,0.0426963805921141
114803,0.0646808213951613
20840,0.0514203699854897
76050,0.0360994645820144
116819,0.0261604900553073
33423,0.0113548602148974
38530,0.00860565371137751
52148,0.020352481026133
43873,0.0595595576057258
27273,0.0408011087215047
117486,0.0226233336518213
118131,0.0317494210139829
109342,0.0167895576308541
77443,0.00973734658142061
53838,0.0916719771289189
62761,0.0171173941031824
98788,0.0454403284788118
26385,0.0497493573152048
68960,0.0276974865398961
81460,0.103244383606538
13061,0.0303047311729476
14633,0.0121617519705157
119562,0.0300329440012727
106550,0.024494481966626
36372,0.0525988348698182
16821,0.0757588236771219
118596,0.0204586164750614
69242,0.02852645023742
82381,0.0407278092886054
38787,0.0274003210352232
58355,0.0149603133287523
45310,0.0346129476243409
90140,0.0262398348811474
57717,0.0294620737309054
46281,0.0176095317524308
96310,0.0351242780726189
76348,0.0390758165653299
79728,0.0316058163144624
47853,0.0352333912643767
12489,0.0652645393585981
42818,0.0150864629319482
83464,0.0198325958270156
29772,0.0343621561958126
114246,0.0129469804878426
114577,0.0494023064962268
16847,0.0319857166868029
68454,0.0487081646334603
101791,0.0453630693347768
16770,0.0391461235375387
117528,0.13201590866032
14043,0.0498705884654797
52886,0.0561009812423364
33858,0.030986532110147
2325,0.0780230949997579
51704,0.0255432245743282
92697,0.0503980240456334
100271,0.0365832419163594
44003,0.026768614419689
46951,0.0161231716561854
75548,0.0120466212438951
31374,0.0278185967976282
47754,0.0262788664568212
52628,0.0282369256901303
30291,0.0201643156703389
13218,0.0161967266568517
83389,0.0210548874216966
6496,0.0646798346726786
77684,0.0223704176893481
68544,0.0819099860322557
96484,0.0686269308023787
84584,0.0271307861894281
105081,0.0166448841965625
788,0.035693755019648
21527,0.0148148031004719
64692,0.0134193841561139
34337,0.0270963349755563
45631,0.0446631562070379
60141,0.0378073927173222
61353,0.0312883472943816
19633,0.0247270545104987
122780,0.00686050091714735
30246,0.0294481034142873
28185,0.0348089014398244
4386,0.0598424198267029
69800,0.0579583478819252
120236,0.0189654940734001
5001,0.0197993495833947
60227,0.0214757045000261
93046,0.0530668648510551
112216,0.0384119720754113
76460,0.0552759191949256
51561,0.0182298641505817
71877,0.0421388562636181
100730,0.0259908451024414
105804,0.0110536045610045
82664,0.0624322374782265
87665,0.0286307114616422
95502,0.0572050523743058
71209,0.013702349851741
6554,0.0212969404109401
44506,0.0273166544818613
125987,0.0217027504056062
5683,0.0542685978573398
18875,0.0263423957931261
44732,0.0205648283971125
15594,0.0445150256565443
10999,0.0277134496492969
61241,0.0433360030833328
103813,0.0172619692564723
71176,0.0687134473879454
64677,0.0674801742643549
57041,0.0309177229696011
18325,0.0171366676663697
49434,0.0304568710599352
68387,0.0372665141921104
111983,0.012566840965871
113148,0.0478922446665125
115205,0.0488830776129556
65592,0.0106172778105537
12845,0.0282896565770827
51290,0.0278642042238685
2597,0.0296470378074951
121682,0.0105116846899392
120656,0.0146143790030226
37474,0.0166045500944647
6571,0.0213839280112893
32629,0.0187871468842221
54821,0.0273214425562918
76214,0.0290334688166955
117261,0.0130379610204031
14556,0.0550152928294495
68278,0.0219864552605169
52579,0.0282201205439907
61691,0.0349934554308375
271,0.104055836470116
81785,0.0519684597723486
33015,0.0341492091337032
67145,0.0321836635652252
81242,0.028023439542926
118747,0.0575659269838478
81799,0.0192927116936242
112198,0.0569690955251333
102955,0.026608837162582
88697,0.0151003636639569
69267,0.0245859578502595
9933,0.0240552250742819
56464,0.00860093573493066
79156,0.0286662294658345
82386,0.0268366419964275
43790,0.020173360365195
86593,0.0185856918395904
32840,0.0194186349308042
79106,0.0729499502001231
113285,0.0311114762176499
63839,0.0503419531057182
20639,0.0509123897511055
88177,0.0623701212343827
93584,0.0271730314429894
24799,0.0347740736621423
25981,0.0354294045915034
32505,0.0128637678062114
59461,0.0200813412290772
56614,0.0419936961576202
19050,0.0575384607538373
5716,0.0520458946707851
94197,0.0340627015949101
96745,0.0375642416492096
103044,0.0323888982610382
103244,0.0235587302225662
68350,0.0663050609758395
116300,0.0206773600517779
71481,0.0827384522301726
9096,0.0401040867057771
83751,0.0290190869514681
107225,0.0252622135192236
84044,0.0251501011776167
124253,0.0232232282014967
77151,0.0187434055122367
2502,0.0493060762025522
35973,0.0361605859241054
25308,0.0332236385685183
79902,0.0482403216389082
50221,0.0146840388698605
119111,0.00666412396235299
29752,0.0429396063963389
113946,0.044076908252784
55508,0.0315496150913255
84805,0.0756343270488848
93640,0.0322313293976928
76373,0.0196856614942953
115388,0.0202739836982543
117854,0.0359916079301521
10546,0.0371117341799319
7137,0.0224730887764488
11148,0.021739768585869
112860,0.0377998911128819
89109,0.0120764473473017
59622,0.0163107805518558
63836,0.0422913586780773
9419,0.0789341257961126
22872,0.024845743533213
12330,0.0330132927155324
82700,0.0129429448609122
37159,0.0467425972451185
20492,0.0559355146503939
78659,0.0220241392386525
119297,0.0743271293404492
105147,0.0202526212796241
23279,0.0379556399510836
112175,0.0291688325463509
67722,0.0218794569802435
766,0.0441225770443413
106540,0.0250980050783134
21941,0.0273421346260478
70896,0.0729395494189291
48132,0.0495968699898571
101243,0.0265067135542859
50772,0.0559658185163196
95122,0.0258852048318101
35530,0.0434372515974314
120361,0.0382307735427821
108047,0.0321541114755501
38463,0.013744990674238
10341,0.0549873108929686
43963,0.0209211400903598
102775,0.0272303024827476
83128,0.0240825306942329
92246,0.00509800123704007
91272,0.0391702439079894
62079,0.0383963448583186
62366,0.0251290348401227
15946,0.0372061320199025
22313,0.0668100956486626
110191,0.00804594451089863
110486,0.0117056130137775
30189,0.0138579167147774
76434,0.0421038734462557
72109,0.0136649949054797
105205,0.0262162937090046
81598,0.0128786395644208
101871,0.0220571061807911
32414,0.0369593122348515
115008,0.0492566769426407
104215,0.0258883189462418
70709,0.0196096577124211
76715,0.0295298694924901
20091,0.0237931598982144
56764,0.0225903676626395
77107,0.0282510858811869
62351,0.115282819400907
61046,0.024256944665345
32345,0.0137007378588669
49157,0.011873727994461
39664,0.0500624428803403
10421,0.0327563789186846
81390,0.0473376173802975
81910,0.0498885367093142
116942,0.0325348814788595
38617,0.0159107799018977
105158,0.0244838723336281
64479,0.0467192024145082
63389,0.0558951677487714
2128,0.0903933305329556
108193,0.0106848949402356
52041,0.0144495907438534
19498,0.0400027260449883
8109,0.0226820905229268
106790,0.0533575725155832
49885,0.0246387525222221
86933,0.0152782628563378
26369,0.0434413125499629
5888,0.0248544175255311
109561,0.014185261129317
55304,0.0401793835474638
82756,0.0373189099657997
72510,0.028347861102414
105772,0.0697805911369028
101073,0.0461481857109074
41292,0.0301591695156911
58441,0.0214387063045335
120172,0.0350387297003057
76977,0.0240543705972394
27361,0.0266147656865248
59332,0.0319949824582566
17717,0.0452062379125118
23553,0.0515412807092026
57242,0.0123446322919638
13664,0.0527412095333975
76633,0.0251805798568234
109222,0.0207307915331377
26029,0.0399120610379926
68539,0.0182482299901504
77660,0.0550883507462341
17411,0.0312123674936065
125516,0.0484979306756663
30182,0.0185876724862506
13725,0.053473793287046
80853,0.0834618432424779
98204,0.038567194821828
27046,0.0391783299352753
10302,0.0318090427476222
86885,0.0196530950461346
106604,0.036993530455014
43660,0.0205012517164367
9948,0.0132508520384266
73320,0.0361246109773368
16004,0.0613549548140327
59004,0.0159325398391737
97520,0.0314535177118457
77234,0.0329764160617331
117306,0.067011348280992
61556,0.0306731735535977
92082,0.0531947298218407
90361,0.0426871811642065
32183,0.0107383225535679
10523,0.0169707407252883
39761,0.00823759077597931
8051,0.0405316413300551
13533,0.0626650311874507
113103,0.028941829735713
38525,0.00847570668535715
78222,0.0445054835184146
6311,0.0106847457193945
114408,0.036392705147597
21824,0.050881364376724
71975,0.019186706861846
24350,0.0110204708594675
12911,0.0105485920869306
7794,0.0307729904641984
56105,0.0259354520795225
103112,0.0363711560113625
114689,0.0182786519968012
77381,0.0197892636794131
6919,0.0314533378706153
90969,0.0254329634227227
58718,0.0254851256638518
80607,0.0442820488725778
73954,0.031257119291552
74305,0.0368721855300789
93770,0.0175573237608991
68369,0.0557901677550786
48467,0.0587916639636727
67720,0.0812622084512749
40348,0.0356520874012116
41065,0.0406149677291557
115552,0.0315737158584373
48926,0.0161433629487578
95906,0.0572087158638389
116771,0.0262119966344571
54898,0.0244540740806878
75919,0.00988723937621963
116869,0.0328308267218658
122854,0.023504609621918
97508,0.0209278738229221
75374,0.0542767199747787
91783,0.0338246700961937
34946,0.0247943813868699
93439,0.0256500408175384
96141,0.0294956404853417
1718,0.0493328928104691
52670,0.0317385978279724
13698,0.0359109431744053
117504,0.0202114078196258
61368,0.0129082625161275
123865,0.0219803471254897
15902,0.0132067483818122
102934,0.0252745415568336
108041,0.01925195392537
84201,0.0210241525310554
123696,0.0374322287434309
36055,0.0340555215156089
57025,0.0348220826775354
32243,0.02674111743395
90227,0.0367352734138032
100738,0.0427229234189344
34429,0.0232270518260245
31530,0.0501422865964342
87274,0.0290928195690313
57768,0.0179900030216246
25106,0.0462535391881613
50648,0.0310470417094981
108889,0.0750291935133274
114068,0.0264445422297594
16373,0.0549366985319675
48697,0.0296829216488817
115607,0.00583364232141111
19914,0.0281696675322394
121054,0.0133152439890374
51968,0.0235881047913158
84503,0.0666899638343344
4482,0.0368153411361335
44322,0.026755878476092
7002,0.0288601661706316
12478,0.0393256082134256
4646,0.0123767067767486
75656,0.0239795059454621
49300,0.0258070891264748
74626,0.0263768586735859
41093,0.0230799645820572
46414,0.0141101316536786
40671,0.0337060188549164
31172,0.0460281078687766
10292,0.0251306325775883
95929,0.0495363270136229
82145,0.0138056170020218
57003,0.0166258595801657
83935,0.033858579392311
102076,0.0566638655019284
6022,0.0182921029500546
60195,0.0554799663565371
114076,0.0128031559795828
35208,0.0203566831674658
65152,0.0380556004101718
67646,0.0432769568346346
15611,0.028273255052807
38549,0.0538066747147909
50363,0.0277802332177904
79718,0.0137758476912792
62405,0.0402401433475369
120007,0.0169867813756611
118354,0.0407111423273044
116465,0.0372284059990351
46131,0.0192142861416838
50482,0.0193203440398559
65565,0.0533661334028256
121683,0.0365662927126696
68168,0.0386830615515747
18459,0.0508942398305499
17429,0.013244826295856
106578,0.0338176226164304
109105,0.00537260465772617
101938,0.0230620066196195
37386,0.0281228628106982
58019,0.0293282279705252
26755,0.0599536921979557
124123,0.00496031801621496
53782,0.0432753362804696
19920,0.022760733120206
117784,0.0143262539427656
116157,0.0271713854565888
72262,0.0452194838424595
116040,0.0188591294044909
121329,0.0169219474339822
78952,0.0441151542175856
79894,0.0310650714379287
112147,0.0170819065846368
32853,0.0117405552233111
68173,0.03943624328829
105776,0.0239178821295857
79808,0.0262579674885872
39151,0.0536859709938822
3609,0.0199461889007375
20917,0.0199116931813372
11003,0.0269410156327202
52251,0.0482231263813114
63663,0.067358511706079
92293,0.0765760563849843
64800,0.0716189510142455
79071,0.0491205274491357
59116,0.0190322211770344
49698,0.0895130036161105
47117,0.0280004978413441
64885,0.0797371449563308
25603,0.150558991275626
123472,0.0356267015423111
76230,0.0377635160970266
31632,0.0233053080509183
52898,0.0124035626196124
98820,0.014350692251045
38590,0.017434443819197
78343,0.0330964245162164
102940,0.0302280606574201
17602,0.0381748433206038
115393,0.025881663606164
98008,0.0185099905328919
35595,0.0305559301873995
61113,0.0369421474438055
22866,0.0109754098853619
50547,0.0352137679418477
90295,0.029909298215813
101137,0.0263906217784719
17407,0.0153053723920223
78980,0.0637338829538211
85442,0.0193062208685572
102673,0.0182451073803642
6862,0.0275255959043338
123156,0.0124563836595416
23828,0.0243106378774921
50984,0.0248872124311675
17145,0.0319008790868788
82532,0.056249895396718
9800,0.0438446311564938
48799,0.0124536241073053
67441,0.0496948177909197
81419,0.0598960613272158
38420,0.0519899386839176
20904,0.0448311915288655
94724,0.023212217701126
78221,0.0499140919534366
78699,0.0321748643136399
111485,0.0203713769786455
51668,0.0246131009124893
2602,0.0241832841805741
89454,0.0487271639798198
8230,0.0540933644126108
76446,0.0589683158491308
45167,0.0299728125496715
79534,0.041838026111015
82052,0.0164771654391374
13896,0.0455692592408705
82127,0.0247786544225162
90493,0.0399795968309793
115623,0.0399580642517785
97496,0.0284411389024772
87534,0.0271369613382787
38503,0.0324477167952808
106685,0.0128159977003583
39287,0.0359425772497374
57277,0.0115079468033397
9586,0.0187672192556821
117106,0.0345501071863414
34123,0.0246354404262387
14500,0.0221836904447011
75588,0.0258952499744026
11844,0.0117470517443067
16061,0.0349455597943907
125075,0.0396949132813722
107546,0.0465514314810974
113036,0.0086408358096802
8432,0.0557675233563939
38951,0.0204630226689622
5709,0.0183660555481958
59352,0.0293996000422926
119315,0.0330752058037752
65489,0.153222041927014
45889,0.022044779579979
100403,0.106130711908932
104424,0.0366784632375443
85232,0.0366243185640747
95242,0.0607775600469862
20721,0.0865629117789436
53855,0.0184918449404141
43147,0.0105179597834832
8497,0.0582054245671023
120653,0.0099925356331681
17812,0.0195854572885379
42705,0.0109404039088171
80669,0.0470826650626447
20147,0.0309689040979066
51734,0.0328183505467875
38508,0.0194266417407854
42010,0.0231691881793986
101204,0.0382600909593472
120048,0.026798012267301
7275,0.0359780617302101
2748,0.0260280766776258
18287,0.0283106948494071
77921,0.0127540457595053
101442,0.0322023369551031
73361,0.0335956153311501
112328,0.0309446935687864
23434,0.0383948650467057
13409,0.0432767380610341
125195,0.0880085911470094
99892,0.0757878812324323
114723,0.0213002153439792
47975,0.0189396842103985
16860,0.00789577743042355
109089,0.0287645105633281
88450,0.0488168488938691
48680,0.0236047032400901
